id,Type,Title,Country,Data Added,Release Year,Rating,Genre
1006,Movie,Dil Hai Tumhaara,India,4/1/2018,2002.0,TV-14,"Dramas, International Movies, Music & Musicals"
1007,Movie,Kya Kehna,India,4/1/2018,2000.0,TV-PG,"Dramas, International Movies, Romantic Movies"
1008,Movie,P Se PM Tak,India,8/1/2018,2015.0,TV-14,"Comedies, Independent Movies, International Movies"
1009,Movie,Vodka Diaries,India,12/31/2019,2018.0,TV-14,"Dramas, International Movies, Thrillers"
1010,Movie,Dorasaani,India,11/20/2019,2019.0,TV-14,"Dramas, International Movies, Romantic Movies"
1011,Movie,Luka Chuppi,India,6/7/2019,2019.0,TV-14,"Comedies, International Movies, Romantic Movies"
1012,Movie,Teen Patti,India,3/1/2018,2010.0,TV-PG,"Dramas, International Movies, Thrillers"
1013,Movie,Rajma Chawal,India,11/30/2018,2018.0,TV-MA,"Comedies, Dramas, International Movies"
1014,Movie,Shabd,India,4/15/2019,2005.0,TV-14,"Dramas, International Movies, Romantic Movies"
1015,Movie,Amrapali,India,7/1/2017,1966.0,TV-PG,"Dramas, International Movies, Music & Musicals"
1016,Movie,Professor,India,7/1/2017,1962.0,TV-PG,"Comedies, Dramas, International Movies"
1017,Movie,Merku Thodarchi Malai,India,1/1/2019,2018.0,TV-MA,"Dramas, Independent Movies, International Movies"
1018,Movie,Angamaly Diaries,India,7/1/2018,2017.0,TV-14,"Action & Adventure, Comedies, Dramas"
1019,Movie,Calendar Girls,India,10/15/2017,2015.0,TV-14,"Dramas, International Movies"
1020,Movie,Fashion,India,8/2/2018,2008.0,TV-MA,"Dramas, International Movies"
1021,Movie,Heroine,India,11/1/2018,2012.0,TV-MA,"Dramas, International Movies"
1022,Movie,Jail,India,12/31/2019,2009.0,TV-14,"Dramas, International Movies"
1023,Movie,Traffic Signal,India,12/31/2019,2007.0,TV-MA,"Dramas, Independent Movies, International Movies"
1024,Movie,Pitaah,India,3/1/2018,2002.0,TV-MA,"Dramas, International Movies, Music & Musicals"
1025,Movie,Lalbaug Parel: Zali Mumbai Sonyachi,India,3/15/2018,2010.0,TV-MA,"Dramas, International Movies"
1026,Movie,Natsamrat - Asa Nat Hone Nahi,India,6/1/2018,2016.0,TV-14,"Dramas, International Movies"
1027,Movie,Ringan,India,5/1/2018,2015.0,TV-14,"Dramas, International Movies"
1028,Movie,Laatu,India,5/2/2019,2018.0,TV-Y7,"Comedies, Dramas, International Movies"
1029,Movie,Gelo,India,12/15/2017,2016.0,TV-MA,"Dramas, International Movies"
1030,Movie,Tere Naal Love Ho Gaya,India,8/2/2018,2012.0,TV-PG,"Comedies, International Movies, Romantic Movies"
1031,Movie,Malaal,India,9/26/2019,2019.0,TV-14,"International Movies, Romantic Movies"
1032,Movie,Sur Sapata,India,5/1/2019,2019.0,TV-14,"Comedies, Dramas, International Movies"
1033,Movie,Dil Se,India,3/1/2018,1998.0,TV-14,"Dramas, International Movies, Romantic Movies"
1034,Movie,Guru,India,3/1/2018,2007.0,TV-14,"Dramas, International Movies"
1035,Movie,Yuva,India,3/1/2018,2004.0,TV-MA,"Dramas, International Movies"
1036,Movie,Rahasya,India,3/1/2018,2015.0,TV-14,"Dramas, International Movies"
1037,Movie,The Legend of Michael Mishra,India,4/1/2019,2016.0,TV-PG,"Comedies, Dramas, International Movies"
1038,Movie,Anwar,India,12/31/2019,2007.0,TV-14,"Dramas, Independent Movies, International Movies"
1039,Movie,Issaq,India,3/1/2018,2013.0,TV-MA,"Dramas, International Movies, Music & Musicals"
1040,Movie,Dil Vil Pyaar Vyaar,India,10/1/2018,2014.0,TV-PG,"International Movies, Music & Musicals, Romantic Movies"
1041,Movie,Amar Akbar Anthony,India,12/31/2019,1977.0,TV-14,"Action & Adventure, Classic Movies, Comedies"
1042,Movie,Vanjagar Ulagam,India,12/15/2018,2018.0,TV-MA,"Dramas, International Movies, Thrillers"
1043,Movie,Nathicharami,India,1/28/2019,2018.0,TV-14,"Dramas, Independent Movies, International Movies"
1044,Movie,Uyare,India,8/14/2019,2019.0,TV-14,"Dramas, International Movies"
1045,Movie,Race,India,10/1/2018,2008.0,TV-14,"Action & Adventure, International Movies, Music & Musicals"
1046,Movie,Guilty,India,2/1/2019,2015.0,TV-MA,"Dramas, International Movies"
1047,Movie,Aadu 2,India,5/15/2018,2017.0,TV-14,"Comedies, International Movies"
1048,Movie,Wrong Side Raju,India,10/1/2017,2016.0,TV-MA,"Dramas, International Movies"
1049,Movie,Made in China,India,1/12/2020,2019.0,TV-MA,"Comedies, Dramas, International Movies"
1050,Movie,Baadshaho,India,10/16/2017,2017.0,TV-14,"Action & Adventure, International Movies"
1051,Movie,Hattrick,India,11/1/2018,2007.0,TV-14,"Comedies, Dramas, International Movies"
1052,Movie,Once Upon a Time in Mumbaai,India,5/15/2019,2010.0,NR,"Dramas, International Movies, Music & Musicals"
1053,Movie,Once Upon a Time in Mumbai Dobaara!,India,5/16/2019,2013.0,TV-14,"Dramas, International Movies, Music & Musicals"
1054,Movie,Tu Hai Mera Sunday,India,3/1/2018,2016.0,TV-14,"Comedies, Independent Movies, International Movies"
1055,Movie,The House Next Door,India,1/9/2018,2017.0,TV-14,"Horror Movies, International Movies, Thrillers"
1056,Movie,Khoon Khoon,India,9/1/2017,1973.0,TV-14,"Action & Adventure, International Movies"
1057,Movie,Half Girlfriend,India,1/2/2020,2017.0,TV-PG,"Dramas, International Movies, Romantic Movies"
1058,Movie,Zubaan,India,3/2/2019,2015.0,TV-MA,"Dramas, International Movies, Music & Musicals"
1059,Movie,Thug Life,India,12/1/2019,2017.0,TV-14,"Comedies, Dramas, International Movies"
1060,Movie,Trimurti,India,3/1/2018,1995.0,TV-PG,"Action & Adventure, Dramas, International Movies"
1061,Movie,Mugamoodi,India,10/1/2018,2012.0,TV-14,"Action & Adventure, International Movies"
1062,Movie,Y.M.I.: Yeh Mera India,India,3/1/2018,2008.0,TV-MA,"Dramas, Independent Movies, International Movies"
1063,Movie,Anjaan,India,10/1/2018,2014.0,TV-MA,"Action & Adventure, Dramas, International Movies"
1064,Movie,Vettai,India,10/1/2018,2012.0,TV-MA,"Action & Adventure, International Movies, Music & Musicals"
1065,Movie,Aashayein,India,10/22/2017,2010.0,TV-14,"Dramas, International Movies"
1066,Movie,Iqbal,India,3/1/2018,2006.0,TV-Y7,"Dramas, Independent Movies, International Movies"
1067,Movie,Bollywood Calling,India,4/15/2019,2001.0,TV-MA,"Comedies, Dramas, International Movies"
1068,Movie,Fandry,India,1/1/2018,2014.0,NR,"Dramas, Independent Movies, International Movies"
1069,Movie,Sairat,India,4/1/2018,2016.0,TV-14,"Dramas, International Movies, Romantic Movies"
1070,Movie,Muzaffarnagar Baaqi Hai,India,11/15/2018,2015.0,TV-MA,"Documentaries, International Movies"
1071,Movie,Manto,India,11/30/2018,2018.0,TV-MA,"Dramas, Independent Movies, International Movies"
1072,Movie,Ujala,India,10/15/2017,1959.0,TV-PG,"Dramas, International Movies"
1073,Movie,Jindua,India,12/1/2019,2017.0,TV-14,"Dramas, International Movies, Romantic Movies"
1074,Movie,Mundeyan Ton Bachke Rahin,India,11/1/2018,2014.0,TV-14,"Comedies, International Movies, Music & Musicals"
1075,Movie,Tamanchey,India,10/15/2017,2014.0,TV-MA,"Action & Adventure, International Movies, Romantic Movies"
1076,Movie,Aiyaary,India,5/15/2018,2018.0,TV-14,"Action & Adventure, Dramas, International Movies"
1077,Movie,A Wednesday,India,11/1/2018,2008.0,TV-MA,"Action & Adventure, Dramas, International Movies"
1078,Movie,Mantra,India,12/15/2017,2017.0,TV-14,"Dramas, Independent Movies, International Movies"
1079,Movie,Pooja Kiven Aa,India,10/1/2018,2013.0,TV-PG,"Comedies, International Movies, Music & Musicals"
1080,Movie,Patiala House,India,10/22/2017,2011.0,TV-PG,"Dramas, International Movies, Sports Movies"
1081,Movie,Katti Batti,India,11/1/2018,2015.0,TV-14,"Comedies, Dramas, International Movies"
1082,Movie,Brij Mohan Amar Rahe,India,8/4/2018,2018.0,TV-MA,"Comedies, Dramas, International Movies"
1083,Movie,Jalpari: The Desert Mermaid,India,5/19/2018,2012.0,TV-14,"Dramas, Independent Movies, International Movies"
1084,Movie,I Am Kalam,India,7/1/2018,2010.0,TV-PG,"Children & Family Movies, Comedies, Dramas"
1085,Movie,Halkaa,India,11/15/2018,2018.0,TV-14,"Comedies, Dramas, Independent Movies"
1086,Movie,Odu Raja Odu,India,11/15/2018,2018.0,TV-14,"Comedies, International Movies"
1087,Movie,Bogda,India,7/16/2019,2018.0,TV-PG,"Dramas, International Movies"
1088,Movie,Mumbai Meri Jaan,India,11/1/2018,2008.0,TV-MA,"Dramas, International Movies"
1089,Movie,Bhasmasur,India,1/29/2019,2017.0,TV-14,"Dramas, Independent Movies, International Movies"
1090,Movie,Dangal,India,6/21/2017,2016.0,TV-PG,"Dramas, International Movies, Sports Movies"
1091,TV Show,7 (Seven),India,7/30/2019,2019.0,TV-14,TV Shows
1092,Movie,Cappuccino,India,7/1/2018,2017.0,TV-14,"Comedies, Dramas, International Movies"
1093,Movie,​​Kuch Bheege Alfaaz,India,9/1/2018,2018.0,TV-14,"Dramas, Independent Movies, International Movies"
1094,Movie,My Brother ... Nikhil,India,10/30/2018,2005.0,TV-PG,"Dramas, Independent Movies, International Movies"
1095,Movie,Gemini,India,7/1/2018,2018.0,TV-PG,Dramas
1096,Movie,Viswasapoorvam Mansoor,India,7/1/2018,2017.0,TV-14,"Dramas, International Movies"
1097,Movie,Kabali (Hindi Version),India,12/15/2017,2016.0,TV-MA,"Action & Adventure, Dramas, International Movies"
1098,Movie,A Billion Colour Story,India,4/1/2018,2016.0,TV-PG,"Dramas, Independent Movies, International Movies"
1099,Movie,Naughty Jatts,India,10/1/2018,2013.0,TV-PG,"Comedies, International Movies, Music & Musicals"
1100,Movie,High End Yaariyan,India,12/1/2019,2019.0,TV-14,"Comedies, International Movies, Romantic Movies"
1101,Movie,Waarrior Savitri,India,11/1/2017,2016.0,TV-14,"Action & Adventure, International Movies, Sci-Fi & Fantasy"
1102,Movie,Lorai: Play to Live,India,9/1/2017,2015.0,TV-14,"Dramas, International Movies, Sports Movies"
1103,Movie,Shonar Pahar,India,2/22/2019,2018.0,TV-14,"Dramas, Independent Movies, International Movies"
1104,Movie,Harishchandrachi Factory,India,10/1/2018,2009.0,TV-PG,"Dramas, International Movies"
1105,Movie,Paying Guests,India,7/1/2018,2009.0,TV-14,"Comedies, International Movies"
1106,Movie,Samantaral,India,9/15/2018,2017.0,TV-MA,"Dramas, International Movies"
1107,Movie,Oththa Seruppu Size 7,India,11/4/2019,2019.0,TV-MA,"Dramas, International Movies, Thrillers"
1108,Movie,Ghulam-E-Musthafa,India,12/31/2019,1997.0,TV-MA,"Action & Adventure, Dramas, International Movies"
1109,Movie,Koi Aap Sa,India,5/31/2019,2006.0,TV-14,"Comedies, International Movies, Music & Musicals"
1110,Movie,Darra,India,10/15/2017,2016.0,TV-14,"Dramas, International Movies"
1111,TV Show,GHOUL,India,8/24/2018,2018.0,TV-MA,"International TV Shows, TV Dramas, TV Horror"
1112,Movie,Life of An Outcast,India,2/25/2019,2018.0,TV-14,"Dramas, Independent Movies, International Movies"
1113,Movie,Ragini MMS,India,5/31/2019,2011.0,TV-MA,"Horror Movies, International Movies"
1114,Movie,U Turn,India,11/7/2019,2016.0,TV-14,"International Movies, Thrillers"
1115,Movie,Manu,India,8/1/2019,2018.0,TV-MA,"Dramas, Independent Movies, International Movies"
1116,Movie,Kajraare,India,10/22/2017,2010.0,TV-14,"Dramas, International Movies, Music & Musicals"
1117,Movie,Rowdy Rathore,India,8/2/2018,2012.0,TV-MA,"Action & Adventure, Comedies, International Movies"
1118,Movie,Lupt,India,4/5/2019,2018.0,TV-14,"Horror Movies, International Movies, Thrillers"
1119,Movie,Urvi,India,1/15/2018,2017.0,TV-MA,"Dramas, Independent Movies, International Movies"
1120,Movie,Onaatah,India,5/1/2018,2016.0,TV-14,"Dramas, International Movies"
1121,Movie,Chal Bhaag,India,12/1/2018,2014.0,TV-14,"Comedies, Dramas, International Movies"
1122,Movie,Raajneeti,India,8/2/2018,2010.0,TV-MA,"Dramas, International Movies, Thrillers"
1123,Movie,Satyagraha,India,11/1/2018,2013.0,TV-14,"Dramas, International Movies, Music & Musicals"
1124,Movie,Aarakshan,India,12/31/2019,2011.0,TV-14,"Dramas, International Movies"
1125,Movie,Hera Pheri,India,12/31/2019,1976.0,TV-14,"Action & Adventure, Comedies, Dramas"
1126,Movie,Namak Halaal,India,12/31/2019,1982.0,TV-14,"Action & Adventure, Comedies, International Movies"
1127,Movie,Truckbhar Swapna,India,2/1/2019,2018.0,TV-14,"Comedies, Dramas, International Movies"
1128,Movie,Awe,India,2/15/2019,2018.0,TV-MA,"Dramas, International Movies, Sci-Fi & Fantasy"
1129,Movie,Lilli,India,12/17/2018,2018.0,TV-MA,"Dramas, International Movies, Thrillers"
1130,Movie,Darna Mana Hai,India,8/1/2019,2003.0,TV-MA,"Horror Movies, International Movies, Thrillers"
1131,Movie,Main aurr Mrs. Khanna,India,8/2/2018,2009.0,TV-PG,"International Movies, Music & Musicals, Romantic Movies"
1132,Movie,Bhool Bhulaiyaa,India,10/22/2017,2007.0,TV-14,"Dramas, International Movies, Thrillers"
1133,Movie,Billu,India,4/1/2018,2009.0,TV-PG,"Dramas, International Movies"
1134,Movie,Sometimes,India,5/1/2018,2016.0,TV-14,"Dramas, International Movies"
1135,Movie,Bhagam Bhag,India,12/31/2019,2006.0,TV-14,"Comedies, International Movies, Romantic Movies"
1136,Movie,Chup Chup Ke,India,11/1/2018,2006.0,TV-14,"Comedies, Dramas, International Movies"
1137,Movie,Kisaan,India,10/1/2018,2009.0,TV-14,"Action & Adventure, Dramas, International Movies"
1138,Movie,I Hate Luv Storys,India,8/2/2018,2010.0,TV-14,"Comedies, International Movies, Music & Musicals"
1139,Movie,Garbage,India,9/1/2018,2018.0,TV-MA,"Dramas, Independent Movies, International Movies"
1140,Movie,Pad Man,India,8/21/2018,2018.0,PG-13,"Dramas, International Movies, Romantic Movies"
1141,Movie,Settai,India,11/1/2018,2013.0,TV-14,"Comedies, International Movies, Music & Musicals"
1142,Movie,My Friend Pinto,India,10/1/2018,2011.0,TV-PG,"Comedies, International Movies, Sci-Fi & Fantasy"
1143,Movie,Lucky: No Time for Love,India,11/15/2017,2005.0,TV-14,"Dramas, International Movies, Romantic Movies"
1144,Movie,Mantostaan,India,12/15/2017,2017.0,TV-MA,"Dramas, Independent Movies, International Movies"
1145,Movie,Manmadhudu 2,India,9/23/2019,2019.0,TV-MA,"Comedies, Dramas, International Movies"
1146,Movie,Kaake Da Viyah,India,8/23/2019,2019.0,TV-PG,"Comedies, Dramas, International Movies"
1147,Movie,Story of an Egg,India,10/15/2017,2017.0,TV-PG,"Comedies, International Movies, Romantic Movies"
1148,Movie,Sei,India,3/25/2019,2018.0,TV-14,"Action & Adventure, Comedies, Dramas"
1149,Movie,Humko Deewana Kar Gaye,India,10/22/2017,2006.0,TV-PG,"International Movies, Music & Musicals, Romantic Movies"
1150,Movie,Bobby,India,12/31/2019,1973.0,TV-14,"Classic Movies, Dramas, International Movies"
1151,Movie,Ram Teri Ganga Maili,India,12/31/2019,1985.0,TV-14,"Classic Movies, Dramas, International Movies"
1152,Movie,Sangam,India,12/31/2019,1964.0,TV-14,"Classic Movies, Dramas, International Movies"
1153,Movie,Anthony Kaun Hai?,India,7/1/2018,2006.0,TV-14,"Comedies, Dramas, International Movies"
1154,Movie,Aamir,India,11/1/2018,2008.0,TV-14,"International Movies, Thrillers"
1155,Movie,Ghanchakkar,India,11/1/2018,2013.0,TV-14,"Comedies, International Movies, Thrillers"
1156,Movie,No One Killed Jessica,India,11/1/2018,2011.0,TV-MA,"Dramas, International Movies"
1157,Movie,Satte Pe Satta,India,12/31/2019,1982.0,TV-14,"Comedies, Cult Movies, Dramas"
1158,Movie,Shor In the City,India,5/31/2019,2011.0,TV-MA,"Comedies, Dramas, Independent Movies"
1159,Movie,Mallesham,India,11/20/2019,2019.0,TV-PG,"Dramas, Independent Movies, International Movies"
1160,Movie,Barah Aana,India,12/31/2019,2009.0,TV-14,"Dramas, International Movies"
1161,Movie,Muran,India,10/1/2018,2011.0,TV-14,"Action & Adventure, International Movies"
1162,Movie,Fatso,India,2/15/2019,2012.0,TV-14,"Comedies, Dramas, International Movies"
1163,Movie,Beiimaan Love,India,11/1/2017,2016.0,TV-MA,"Dramas, International Movies, Romantic Movies"
1164,Movie,Sanai Choughade,India,1/1/2018,2008.0,TV-14,"Comedies, Dramas, International Movies"
1165,Movie,Ferrari Ki Sawaari,India,8/1/2019,2012.0,TV-PG,"Comedies, International Movies, Sports Movies"
1166,Movie,Naa Bangaaru Talli,India,10/19/2018,2013.0,TV-MA,"Dramas, International Movies"
1167,Movie,Chhota Bheem Kungfu Dhamaka,India,8/15/2019,2019.0,TV-Y7-FV,Children & Family Movies
1168,Movie,Aakhri Adaalat,India,9/1/2017,1988.0,TV-14,"Action & Adventure, International Movies"
1169,Movie,Ek Jaan Hain Hum,India,9/1/2017,1983.0,TV-14,"Dramas, International Movies, Music & Musicals"
1170,Movie,Pyar Ke Do Pal,India,1/15/2018,1986.0,TV-PG,"Dramas, International Movies, Music & Musicals"
1171,Movie,Sarvam Thaala Mayam (Tamil Version),India,3/1/2019,2018.0,TV-14,"Dramas, International Movies, Music & Musicals"
1172,Movie,Sarvam Thaala Mayam (Telugu Version),India,4/8/2019,2018.0,TV-14,"Dramas, International Movies, Music & Musicals"
1173,Movie,PK,India,9/6/2018,2014.0,TV-14,"Comedies, Dramas, International Movies"
1174,Movie,Sanju,India,10/15/2018,2018.0,TV-MA,"Dramas, International Movies"
1175,Movie,3 Idiots,India,8/1/2019,2009.0,PG-13,"Comedies, Dramas, International Movies"
1176,Movie,Pukar,India,3/1/2018,2000.0,TV-14,"Action & Adventure, Dramas, International Movies"
1177,Movie,Barsaat,India,4/1/2018,1995.0,TV-PG,"Action & Adventure, International Movies, Music & Musicals"
1178,Movie,Andaz Apna Apna,India,5/16/2018,1994.0,TV-PG,"Comedies, Cult Movies, International Movies"
1179,Movie,Ghayal,India,12/31/2019,1990.0,TV-14,"Action & Adventure, Dramas, International Movies"
1180,Movie,Life Ki Toh Lag Gayi,India,12/28/2018,2012.0,TV-14,"Action & Adventure, Comedies, Dramas"
1181,Movie,Rang De Basanti,India,8/2/2018,2006.0,TV-MA,"Dramas, International Movies"
1182,Movie,Delhi 6,India,10/1/2018,2009.0,TV-14,"Dramas, International Movies"
1183,Movie,Mere Pyare Prime Minister,India,5/31/2019,2019.0,TV-MA,"Dramas, International Movies"
1184,Movie,Hombanna,India,5/1/2018,2017.0,TV-14,"Dramas, International Movies"
1185,Movie,Taramani,India,1/1/2019,2017.0,TV-14,"Dramas, Independent Movies, International Movies"
1186,Movie,Veerappan,India,10/15/2017,2016.0,TV-14,"Action & Adventure, Dramas, International Movies"
1187,Movie,Company,India,3/1/2018,2002.0,TV-MA,"Action & Adventure, Dramas, International Movies"
1188,Movie,Agyaat,India,10/1/2018,2009.0,TV-MA,"Horror Movies, International Movies"
1189,Movie,Contract,India,3/2/2019,2008.0,TV-MA,"Action & Adventure, Dramas, Independent Movies"
1190,Movie,Bhoot,India,12/31/2019,2003.0,TV-MA,"Horror Movies, International Movies, Thrillers"
1191,Movie,Shiva,India,12/31/2019,1990.0,TV-MA,"Action & Adventure, Dramas, International Movies"
1192,Movie,Saath Saath,India,12/31/2019,1982.0,TV-14,"Dramas, Independent Movies, International Movies"
1193,Movie,Asees,India,11/1/2018,2018.0,TV-14,"Dramas, International Movies, Music & Musicals"
1194,Movie,Puriyatha Puthir,India,1/1/2019,2017.0,TV-MA,"International Movies, Thrillers"
1195,Movie,Lucknow Central,India,10/16/2017,2017.0,TV-14,"Dramas, International Movies, Music & Musicals"
1196,Movie,Mom,India,8/21/2018,2017.0,TV-MA,"Dramas, International Movies, Thrillers"
1197,Movie,Honeymoon Travels Pvt. Ltd.,India,12/15/2019,2007.0,TV-14,"Comedies, Dramas, International Movies"
1198,Movie,Talaash,India,12/15/2019,2012.0,TV-MA,"Dramas, International Movies, Thrillers"
1199,Movie,A Flying Jatt,India,11/15/2017,2016.0,TV-14,"Action & Adventure, International Movies, Sci-Fi & Fantasy"
1200,Movie,ABCD 2,India,11/1/2018,2015.0,TV-14,"Dramas, International Movies, Music & Musicals"
1201,Movie,ABCD: Any Body Can Dance,India,11/1/2018,2013.0,TV-14,"Dramas, International Movies"
1202,Movie,Kuldip Patwal: I Didn't Do It!,India,12/31/2019,2017.0,TV-MA,"Dramas, Independent Movies, International Movies"
1203,Movie,Kurbaan,India,10/1/2018,2009.0,TV-MA,"International Movies, Thrillers"
1204,Movie,Bulbul Can Sing,India,1/15/2020,2018.0,TV-14,"Dramas, Independent Movies, International Movies"
1205,Movie,Romeo Akbar Walter,India,6/30/2019,2019.0,TV-14,"Dramas, International Movies, Thrillers"
1206,Movie,Jatt James Bond,India,10/1/2018,2014.0,TV-14,"Comedies, Dramas, International Movies"
1207,Movie,Khido Khundi,India,10/1/2018,2018.0,TV-14,"Dramas, International Movies, Sports Movies"
1208,Movie,Chennai Express,India,8/31/2018,2013.0,TV-14,"Action & Adventure, Comedies, International Movies"
1209,Movie,Golmaal: Fun Unlimited,India,12/31/2019,2006.0,TV-14,"Comedies, International Movies"
1210,Movie,Baahubali 2: The Conclusion (Hindi Version),India,8/7/2017,2017.0,TV-MA,"Action & Adventure, Dramas, International Movies"
1211,Movie,Baahubali 2: The Conclusion (Malayalam Version),India,8/7/2017,2017.0,TV-MA,"Action & Adventure, Dramas, International Movies"
1212,Movie,Baahubali 2: The Conclusion (Tamil Version),India,8/7/2017,2017.0,TV-MA,"Action & Adventure, Dramas, International Movies"
1213,Movie,Baahubali: The Beginning (Hindi Version),India,8/7/2017,2015.0,TV-14,"Action & Adventure, Dramas, International Movies"
1214,Movie,Baahubali: The Beginning (Malayalam Version),India,8/7/2017,2015.0,TV-14,"Action & Adventure, Dramas, International Movies"
1215,Movie,Baahubali: The Beginning (Tamil Version),India,8/7/2017,2015.0,TV-14,"Action & Adventure, Dramas, International Movies"
1216,Movie,Baahubali: The Beginning (English Version),India,10/24/2018,2015.0,TV-14,"Action & Adventure, Dramas, International Movies"
1217,Movie,Love Ni Bhavai,India,5/1/2018,2017.0,TV-PG,"Comedies, International Movies, Romantic Movies"
1218,Movie,Fireflies,India,4/24/2019,2013.0,TV-MA,"Dramas, Independent Movies, International Movies"
1219,Movie,Baaghi,India,8/4/2018,2016.0,TV-14,"Action & Adventure, International Movies"
1220,Movie,Mythily Veendum Varunnu,India,8/1/2018,2017.0,TV-14,"Horror Movies, International Movies"
1221,Movie,Ideachi Kalpana,India,1/1/2018,2010.0,TV-14,"Comedies, International Movies, Romantic Movies"
1222,Movie,Maza Pati Karodpati,India,1/1/2018,1988.0,TV-PG,"Comedies, International Movies, Romantic Movies"
1223,Movie,Ugly Aur Pagli,India,2/15/2019,2008.0,TV-14,"Comedies, International Movies, Romantic Movies"
1224,Movie,C Kkompany,India,5/31/2019,2008.0,TV-14,"Action & Adventure, Comedies, International Movies"
1225,Movie,Chopsticks,India,5/31/2019,2019.0,TV-MA,"Comedies, Dramas, Independent Movies"
1226,Movie,Bazaar,India,12/31/2019,1982.0,TV-14,"Dramas, Independent Movies, International Movies"
1227,Movie,Theeram,India,7/1/2018,2017.0,TV-14,"Dramas, International Movies, Romantic Movies"
1228,Movie,Katha,India,12/31/2019,1982.0,TV-PG,"Comedies, Dramas, Independent Movies"
1229,Movie,Husbands in Goa,India,11/1/2018,2012.0,TV-14,"Comedies, International Movies, Music & Musicals"
1230,Movie,Himmatwala,India,11/1/2018,2013.0,TV-14,"Action & Adventure, Comedies, International Movies"
1231,Movie,What the Jatt!!,India,10/1/2018,2015.0,TV-14,"Comedies, International Movies, Romantic Movies"
1232,Movie,Pyaar Ke Side Effects,India,2/15/2019,2006.0,TV-14,"Comedies, International Movies, Romantic Movies"
1233,Movie,Shaurya: It Takes Courage to Make Right... Right,India,3/1/2018,2008.0,TV-14,"Dramas, International Movies"
1234,Movie,Luv Shuv Tey Chicken Khurana,India,10/1/2018,2012.0,TV-14,"Comedies, International Movies"
1235,Movie,Time Please,India,1/1/2018,2013.0,TV-14,"Comedies, Dramas, International Movies"
1236,Movie,Mala Kahich Problem Nahi,India,11/15/2018,2017.0,TV-PG,"Dramas, International Movies"
1237,Movie,Kyun! Ho Gaya Na,India,3/1/2018,2004.0,TV-PG,"International Movies, Romantic Movies"
1238,Movie,My Birthday Song,India,7/1/2018,2018.0,TV-14,"Dramas, International Movies, Thrillers"
1239,Movie,Ascharyachakit!,India,12/19/2018,2018.0,TV-MA,"Dramas, Independent Movies, International Movies"
1240,Movie,Adrishya,India,12/31/2019,2017.0,TV-14,"Horror Movies, Independent Movies, International Movies"
1241,Movie,Kabir Singh,India,9/19/2019,2019.0,TV-MA,"Dramas, International Movies, Romantic Movies"
1242,Movie,Kyaa Kool Hai Hum,India,5/15/2019,2005.0,TV-14,"Comedies, International Movies, Music & Musicals"
1243,Movie,Ramji Londonwaley,India,12/31/2019,2005.0,TV-14,"Comedies, Dramas, International Movies"
1244,Movie,Kaabil,India,6/25/2017,2017.0,TV-PG,"Dramas, International Movies"
1245,Movie,Fakta Ladh Mhana,India,2/15/2018,2011.0,TV-14,"Action & Adventure, Dramas, International Movies"
1246,Movie,Luckee,India,6/15/2019,2019.0,TV-14,"Comedies, International Movies, Romantic Movies"
1247,Movie,Guzaarish,India,8/2/2018,2010.0,TV-14,"Dramas, International Movies"
1248,Movie,Sakhi,India,2/15/2018,2007.0,TV-PG,"Dramas, International Movies, Music & Musicals"
1249,Movie,III Smoking Barrels,India,6/1/2019,2017.0,TV-MA,"Dramas, Independent Movies, International Movies"
1250,Movie,Pranaam,India,11/25/2019,2019.0,TV-MA,"Action & Adventure, Dramas, International Movies"
1251,Movie,Mi Shivajiraje Bhosale Boltoy,India,1/1/2018,2009.0,TV-14,"Comedies, International Movies, Sci-Fi & Fantasy"
1252,Movie,Tahaan,India,7/15/2018,2008.0,TV-14,"Dramas, International Movies"
1253,Movie,Krishna Cottage,India,5/31/2019,2004.0,TV-MA,"Action & Adventure, Horror Movies, International Movies"
1254,Movie,​Maj Rati ​​Keteki,India,9/15/2018,2017.0,TV-14,"Dramas, International Movies"
1255,Movie,Mehandi Circus,India,10/30/2019,2019.0,TV-14,"Dramas, International Movies, Romantic Movies"
1256,Movie,Echcharikkai,India,1/15/2019,2018.0,TV-14,"International Movies, Thrillers"
1257,Movie,Tiger,India,10/1/2018,2016.0,TV-MA,"Action & Adventure, Dramas, International Movies"
1258,Movie,Music Teacher,India,4/19/2019,2019.0,TV-14,"Dramas, Independent Movies, International Movies"
1259,Movie,Njan Prakashan,India,4/26/2019,2018.0,TV-PG,"Comedies, Dramas, International Movies"
1260,Movie,Karzzzz,India,10/22/2017,2008.0,TV-14,"International Movies, Music & Musicals, Romantic Movies"
1261,Movie,Hamara Dil Aapke Paas Hai,India,3/1/2018,2000.0,TV-14,"Dramas, International Movies, Music & Musicals"
1262,Movie,The Damned Rain,India,1/1/2018,2009.0,TV-14,"Dramas, International Movies"
1263,Movie,Premachi Goshta,India,2/15/2018,2013.0,TV-14,"International Movies, Romantic Movies"
1264,Movie,Madness in the Desert,India,12/22/2017,2004.0,TV-PG,"Documentaries, International Movies"
1265,Movie,Zokkomon,India,11/1/2018,2011.0,PG,"Children & Family Movies, Dramas"
1266,Movie,EMI: Liya Hai To Chukana Padega,India,5/15/2019,2008.0,TV-14,"Comedies, Dramas, International Movies"
